query,video_id,published_at,channel_id,title,description,channel_title,video_url,election_panel
macron,m3PVXR8ysyc,2022-03-02T19:21:11Z,UCXwDLMDV86ldKoFVc_g8P0g,Guerre en Ukraine: l&#39;allocution d&#39;Emmanuel Macron en intégralité,"Le président de la République, Emmanuel Macron, s'adresse aux Français ce mercredi soir lors d'une allocution télévisée sur la ...",BFMTV,https://www.youtube.com/watch?v=m3PVXR8ysyc,False
macron,uuHschDORp0,2022-02-28T18:41:53Z,UC7QZIf0dta-XPXsp9Hv4dTw,PUTIN se compromete con MACRON a parar los ATAQUES a CIVILES en UCRANIA | RTVE Noticias,"El presidente de Rusia, Vladimir Putin, ha mantenido una conversación vía telefónica con el presidente de Francia, Emmanuel ...",RTVE Noticias,https://www.youtube.com/watch?v=uuHschDORp0,False
macron,mf75PzB4oVs,2022-02-28T16:00:57Z,UCMRJqoSRIaakAJUJK104Z8Q,&quot;Les Français ont bien plus à craindre de Macron que de Poutine&quot; : Florian Philippot s&#39;explique,"Tous les extraits et émissions de ""Touche pas à mon poste"" sont à retrouver sur MyCANAL ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=mf75PzB4oVs,False
macron,5vTNgxBPQ10,2022-02-27T17:34:07Z,UCL5WDPEm30nG6kkBmF9bfig,Macron contre Poutine - La semaine de Naïm,"Spectacle à Paris en en tournée : https://link.snipfeed.co/naim Abonnez-vous à ma chaîne pour recevoir mes nouvelles vidéos, ...",NAÏM,https://www.youtube.com/watch?v=5vTNgxBPQ10,False
macron,CaK8w4nAoik,2022-02-27T02:32:19Z,UCOutOIcn_oho8pyVN3Ng-Pg,बेलारूस में परमाणु हथियार डिप्लॉय कर सकता है Russia- Emmanuel Macron,रूस-यूक्रेन जंग से जुड़ी इस वक्त की बड़ी खबर. फ्रांस के राष्ट्रपति मैक्रों ने जताई आशंका.,TV9 Bharatvarsh,https://www.youtube.com/watch?v=CaK8w4nAoik,False
macron,NU9-1VZ2TBs,2022-02-26T17:00:20Z,UC__xRB5L4toU9yYawt_lIKg,EMMANUEL MACRON OU LA GÉOPOLITIQUE DU DÉSASTRE,"Soutenez Blast, nouveau média indépendant : https://www.blast-info.fr/soutenir La politique française à l'internationale et sa ...","BLAST, Le souffle de l'info",https://www.youtube.com/watch?v=NU9-1VZ2TBs,False
macron,_pMJNjk7OmY,2022-02-26T08:37:57Z,UCXwDLMDV86ldKoFVc_g8P0g,"&quot;Cette guerre durera et il faut nous y préparer&quot;, prévient Emmanuel Macron au salon de l&#39;agriculture","La guerre en Ukraine ""durera"" et ""il faut nous y préparer"", a averti samedi Emmanuel Macron au salon de l'agriculture, ...",BFMTV,https://www.youtube.com/watch?v=_pMJNjk7OmY,False
macron,nl0ntHzf2yg,2022-02-25T17:00:27Z,UCzYVs0LTrd6265AIkl-vZlA,MACRON vs POUTINE - La guerre ! #ukraine,Viens me voir sur Insta pour d'autres moments fun : Instagram : carmine.off SnapChat : carmine.off TikTok : carmine.off Lien ...,Carmine,https://www.youtube.com/watch?v=nl0ntHzf2yg,False
macron,RlOY1smxVUI,2022-02-25T14:22:22Z,UCCCPCZNChQdGa9EkATeye4g,REPLAY - Guerre en Ukraine : Emmanuel Macron devant les sénateurs et députés français,Revivez en intégralité le message adressé par Emmanuel Macron aux sénateurs et députés français en vertu de l'Article 18 de la ...,FRANCE 24,https://www.youtube.com/watch?v=RlOY1smxVUI,False
macron,s6ZiKvXpdls,2022-02-24T23:15:28Z,UCnMBV5Iw4WqKILKue1nP6Hg,Macron calls Putin to &#39;demand immediate halt&#39; to military operations in Ukraine,Macron calls Putin to 'demand immediate halt' to military operations in Ukraine Welcome to the official channel of Dunya News.,Dunya News,https://www.youtube.com/watch?v=s6ZiKvXpdls,False
macron,59fvgCKjP_I,2022-02-24T23:01:34Z,UCAcAnMF0OrCtUep3Y4M-ZPw,"La Russie accélère son invasion de l&#39;Ukraine, discours de Macron, réactions de l&#39;UE... Actus du jour","Les actus du jour, résumées et expliquées ! Pour vous abonner à notre chaîne principale (reportages, interviews etc.)",HugoDécrypte - Actus du jour,https://www.youtube.com/watch?v=59fvgCKjP_I,False
macron,XqMSXKLrSPU,2022-02-24T18:36:08Z,UC1VdFAHg50q3BoFkXjthiTQ,Interview de Valery Macron et William Penin à l arrivée du Rallye du Lin 2022,,Rallye Video Nord Pas De Calais Grégory Duquenne ,https://www.youtube.com/watch?v=XqMSXKLrSPU,False
macron,6CbccIFybrE,2022-02-24T17:30:00Z,UC__xRB5L4toU9yYawt_lIKg,UKRAINE : L&#39;ÉCHEC DE MACRON,"Soutenez Blast, nouveau média indépendant : https://www.blast-info.fr/soutenir ""Vladimir Poutine est un ancien du KGB, les ...","BLAST, Le souffle de l'info",https://www.youtube.com/watch?v=6CbccIFybrE,False
macron,TydYS2RFKlw,2022-02-24T16:44:50Z,UCD25QI36ly-8hWm9OPOz7aw,Guerre en Ukraine: Emmanuel Macron réagit à l&#39;opération militaire lancée par la Russie,Emmanuel Macron a réagi a l'annonce d'une opération militaire lancée par la Russie en Ukraine et promet des sanctions.,20Minutes FR,https://www.youtube.com/watch?v=TydYS2RFKlw,False
macron,cpCiYHR4DsA,2022-02-24T14:37:20Z,UCyQpfuhftLvrmjxgEzVH78Q,Krieg in Europa: Reaktion von Französischer Präsident Macron,Besuche auch unsere anderen Kanäle: ***Mehr Videos: www.oe24.at/video +++Facebook: facebook.com/oe24.at/ ---Instagram: ...,OE24.TV,https://www.youtube.com/watch?v=cpCiYHR4DsA,False
macron,kAmXf6fAKAA,2022-02-24T14:05:35Z,UCoa-D_VfMkFrCYodrOC9-mA,Macron: &quot;Vamos responder ao nível da agressão russa&quot;.,"Emmanuel Macron afirmou que, ao escolher a guerra, Vladimir Putin decidiu realizar o mais sério ataque à paz na Europa em ...",Band Jornalismo,https://www.youtube.com/watch?v=kAmXf6fAKAA,False
macron,pncMh_URPbc,2022-02-24T12:59:03Z,UCCCPCZNChQdGa9EkATeye4g,REPLAY - Emmanuel Macron s&#39;exprime sur l&#39;opération militaire russe en Ukraine • FRANCE 24,"Le président russe Vladimir Poutine a annoncé jeudi 24 février le début d'une ""opération militaire"" en Ukraine où de puissantes ...",FRANCE 24,https://www.youtube.com/watch?v=pncMh_URPbc,False
macron,tbbdDHf4av0,2022-02-24T12:47:52Z,UCFqGa9uitcB-fWyNZK2xImw,Adresse aux Français - 24 février 2022,,Emmanuel Macron,https://www.youtube.com/watch?v=tbbdDHf4av0,False
macron,gWLrlTEJpSY,2022-02-24T12:42:50Z,UCXwDLMDV86ldKoFVc_g8P0g,Guerre en Ukraine: l&#39;intégralité de l&#39;allocution d&#39;Emmanuel Macron,"Le président de la République a réagi ce jeudi midi dans une allocution à l'invasion russe en Ukraine, lancée dans la nuit par ...",BFMTV,https://www.youtube.com/watch?v=gWLrlTEJpSY,False
macron,mQhSVJa9ayw,2022-02-20T21:36:13Z,UCCCPCZNChQdGa9EkATeye4g,"En direct : sur l&#39;Ukraine, Emmanuel Macron et Vladimir Poutine s&#39;engagent pour éviter l&#39;escalade","Emmanuel Macron et Vladimir Poutine ont convenu, dimanche, de tout faire pour aboutir à un cessez-le-feu dans l'est de ...",FRANCE 24,https://www.youtube.com/watch?v=mQhSVJa9ayw,False
macron,EzkuQ2N2DS8,2022-02-16T08:49:47Z,UCsBPtU4hJkWNQ4kA-IsxgKw,La rencontre Macron-Poutine a été une humiliation [IDRISS ABERKANE],Toujours en voyage pour plusieurs semaines mais le temps de vous partager cette chronique (donc pas un documentaire ...,Idriss J. Aberkane,https://www.youtube.com/watch?v=EzkuQ2N2DS8,False
macron,8WT-fZlZsOM,2022-02-15T18:53:16Z,UCIMGfEAERXjmWwQeg15BFsg,"Michel Onfray : &quot;Macron va se lâcher. S&#39;il est élu, on va avoir le droit à tout&quot;","Intéressé par la campagne présidentielle, le philosophe Michel Onfray s'est alarmé sur le plateau de ""Punchline"" quant à une ...",Europe 1,https://www.youtube.com/watch?v=8WT-fZlZsOM,False
macron,vkFidffTv3g,2022-02-13T18:11:08Z,UC33TZsjFeWK3DUe6z47MBdg,Macron désires exploiter les salariés 45 Heures ?!,1 1458 gens malins s'enrichissent déjà avec mes e-mails™ (Et c'est gratuit) ...,** Aurélien QT ** - Le Créateur™,https://www.youtube.com/watch?v=vkFidffTv3g,False
macron,Xu3Y4ecnp9I,2022-02-13T16:00:28Z,UC0cT8BZdFUmC0vgr1XS7aPA,L&#39;AFFAIRE QUI PEUT FAIRE TOMBER MACRON (...&amp; PÉCRESSE),A B O N N E - T O I https://www.youtube.com/channel/UC0cT8BZdFUmC0vgr1XS7aPA/?sub_confirmation=1 ...,Tatiana Ventôse,https://www.youtube.com/watch?v=Xu3Y4ecnp9I,False
macron,QVXWPZVdEAY,2022-02-09T18:45:00Z,UCc282c_TN8xIba_Z6GaDnQw,"Putin, Macron i wielki powrót szmaty | Codziennie ***** burza",http://bit.ly/Subskrybuj_TV_Republika - subskrybuj nasz kanał i oglądaj codziennie wiadomości z Polski i ze Świata oraz ...,Telewizja Republika,https://www.youtube.com/watch?v=QVXWPZVdEAY,False
macron,otw5eZ9tKas,2022-02-09T17:21:34Z,UCT67YOMntJxfRnO_9bXDpvw,POUTINE A BEL ET BIEN HUMILIÉ MACRON,"Alors qu'Emmanuel Macron a pris son bâton de pèlerin et s'est rendu à Moscou ce lundi pour rencontrer Vladimir Poutine, les ...",Le Média,https://www.youtube.com/watch?v=otw5eZ9tKas,False
macron,BfirFtC3kwE,2022-02-09T17:00:07Z,UC16niRr50-MSBwiO3YDb3RA,French President Macron &#39;has assurances&#39; Russia will not escalate Ukraine crisis - BBC News,French President Emmanuel Macron has told reporters that President Vladimir Putin assured him that Russian forces would not ...,BBC News,https://www.youtube.com/watch?v=BfirFtC3kwE,False
macron,Gdxv6h0vxK0,2022-02-09T08:58:12Z,UCewhc0fvja891XkpIPGRMxQ,Russie-Ukraine : succès diplomatique pour Macron ?,"Ruth Elkrief 2022 du mardi 08 février ▻ Pour suivre LCI en direct, c'est ici : http://bit.ly/LCIenDirect ▻ Abonnez-vous à la chaîne ...",LCI,https://www.youtube.com/watch?v=Gdxv6h0vxK0,False
macron,I-p0dZOVyWs,2022-02-09T05:11:32Z,UCwWhs_6x42TyRM4Wstoq8HA,Macron and Putin Talk Ukraine at a 20-Foot Table &amp; Eric Adams Defends His Veganism | The Daily Show,"Emmanuel Macron visits Moscow to discuss Ukraine with Vladimir Putin at a 20-foot-long table, New York City Mayor Eric Adams ...",The Daily Show with Trevor Noah,https://www.youtube.com/watch?v=I-p0dZOVyWs,False
macron,1BHmJ781Lmk,2022-02-08T21:25:58Z,UCXwDLMDV86ldKoFVc_g8P0g,Poutine/Macron: les coulisses d&#39;une rencontre,"Les deux hommes ne s'étaient pas vus en tête à tête depuis 2019. Lundi à Moscou, Emmanuel Macron et Vladimir Poutine ont ...",BFMTV,https://www.youtube.com/watch?v=1BHmJ781Lmk,False
macron,jrxOPC5eKWw,2022-02-08T09:01:11Z,UC7QZIf0dta-XPXsp9Hv4dTw,CRISIS UCRANIA: PUTIN presume de PODER NUCLEAR ante un MACRON que intenta rebajar la tensión I RTVE,"El presidente ruso, Vladímir Putin, ha señalado este lunes que algunas de las ideas de su homólogo francés, Emmanuel Macron, ...",RTVE Noticias,https://www.youtube.com/watch?v=jrxOPC5eKWw,False
macron,YPQ3-WMCtZw,2022-02-07T22:46:21Z,UC16niRr50-MSBwiO3YDb3RA,Presidents Macron and Putin discuss &quot;how to avoid war” in Ukraine - BBC News,The French President Emmanuel Macron expressed hope that war could be avoided over Ukraine as he met the Russian leader ...,BBC News,https://www.youtube.com/watch?v=YPQ3-WMCtZw,False
macron,mvFjNO0G1Jc,2022-02-07T20:37:33Z,UCCCPCZNChQdGa9EkATeye4g,En direct : Emmanuel Macron dit à Vladimir Poutine qu&#39;il espère &quot;éviter la guerre&quot; • FRANCE 24,De nombreuses rencontres au sommet se tiennent lundi pour tenter de trouver une issue pacifique à la crise autour de l'Ukraine.,FRANCE 24,https://www.youtube.com/watch?v=mvFjNO0G1Jc,False
macron,nkfc18yovvY,2022-02-07T19:53:11Z,UCT67YOMntJxfRnO_9bXDpvw,ÉLECTION PRÉSIDENTIELLE : DE GRAVES ACCUSATIONS CONTRE MACRON,"Emmanuel Macron est nourri, logé, blanchi, par la République. Ses déplacements sont payés par la République, donc par le ...",Le Média,https://www.youtube.com/watch?v=nkfc18yovvY,False
macron,rrk7SUDMpQw,2022-01-24T12:19:00Z,UCOOYtGtUnGh5mZlqnB3QO7w,Brigitte Macron : cette révélation troublante sur macron,"S'il est une chose qui le met en colère, c'est si on lui dit que ce ne sont pas ses petits-enfants », prévient Laurence Benhamou à ...",EBENE MEDIA TV,https://www.youtube.com/watch?v=rrk7SUDMpQw,False
macron,bHEKgESds94,2022-01-20T10:34:26Z,UCXWAgBnmZYZXpEX9qdTKpBA,"&quot;Françaises, Français, connards, connasses...&quot; Discours façon Macron par Jacques Mailhot !",Extrait de La Revue de Presse du 10 janvier 2022 sur Paris Première animée par Jérôme de Verdière avec Jacques Mailhot.,Jérôme de Verdière,https://www.youtube.com/watch?v=bHEKgESds94,False
macron,S7YHXZWfm68,2022-01-19T17:46:05Z,UC3U0VIDgANFaXeOAtt1m5Mw,Jordan Bardella interpelle Emmanuel Macron au Parlement européen !,"Monsieur Macron, votre Europe est devenue l'arrière-cour de Washington, la proie de Pékin, le paillasson d'Erdogan et l'hôtel de ...",Jordan Bardella,https://www.youtube.com/watch?v=S7YHXZWfm68,False
macron,A4TmROL3Ic4,2022-01-19T14:53:12Z,UCCCPCZNChQdGa9EkATeye4g,Emmanuel Macron répond aux députés européens • FRANCE 24,Le président français a présenté mercredi matin au Parlement européen ses projets pour la présidence tournante de l'Union ...,FRANCE 24,https://www.youtube.com/watch?v=A4TmROL3Ic4,False
macron,BRCdDE4RLrk,2022-01-19T14:24:15Z,UCPaeEhnVIdn4T01gUphIltw,Le Président Emmanuel Macron expose sa vision de notre Europe et répond aux députés européens.,,Élysée,https://www.youtube.com/watch?v=BRCdDE4RLrk,False
macron,3mnmNsjGVWw,2022-01-18T16:00:02Z,UCEFGCs68E9Vr5te5qZuJsbg,"Ep.02 | Le MONDE, Macron agent double","Episode 02, « Le Monde : Macron agent double » Synopsis : En 2010, pour sauver leur journal en quasi-faillite, les journalistes ...",Off Investigation,https://www.youtube.com/watch?v=3mnmNsjGVWw,False
macron,L5TBz1Z52R4,2022-01-14T11:00:21Z,UCzBoVtUqSyAyr0kF5ABW7gQ,Philippe Caverivière face à Brigitte Macron,"""Trois Premières Dames Pièces Jaunes grâce à François Hollande, on cherchait un truc bien qu'il avait fait... DSK Président, on ...",RTL  ,https://www.youtube.com/watch?v=L5TBz1Z52R4,False
macron,H_ZYOn8kPq8,2022-01-14T08:06:14Z,UCzBoVtUqSyAyr0kF5ABW7gQ,Brigitte Macron réagit aux fausses rumeurs transphobes dont elle a été victime,"RTLMatin - Brigitte Macron réagit aux fausses rumeurs transphobes dont elle a été victime : ""ils ont changé mon arbre ...",RTL  ,https://www.youtube.com/watch?v=H_ZYOn8kPq8,False
macron,1MLQXVoZE00,2022-01-12T13:30:02Z,UCwi4cpbdkeuyYD8lDo3Z6qA,Macron ft.  Zemmour - Faites vous vacciner (REMIX),Dispo partout : https://fanlink.to/kfr M : faites vous vacciner. Z : vous m'emmer❌ez. Moi : y'a un truc à faire. L'instru est de moi ...,Khaled Freak,https://www.youtube.com/watch?v=1MLQXVoZE00,False
macron,oXdDkkVH1ac,2022-01-11T06:41:05Z,UCMAT1VA7o6bD6qnpBBZ_New,Faire chier Macron [EXTRAIT],"Un reportage de Dillah Teibi dans la manif parisienne contre le pass sanitaire, samedi 8 janvier, à voir en intégralité sur le site de ...",Là-bas si j'y suis,https://www.youtube.com/watch?v=oXdDkkVH1ac,False
macron,Yo4VzIxXKdA,2022-01-08T17:00:12Z,UCHg3-y8Yf-a3VG0YPSlTMkA,MACRON VOUS EMMERDE PARTIE 2 : LE KARAOKE DE L&#39;ELYSEE,"Comme prévu , voici donc la deuxième partie , suite aux déclarations du chef de l'Etat ‼️ Comme il y a eu un record important de ...",Anthony Joubert,https://www.youtube.com/watch?v=Yo4VzIxXKdA,False
macron,ztQcbWnJUMs,2022-01-08T16:00:22Z,UCMRJqoSRIaakAJUJK104Z8Q,&quot;Je l&#39;emmer*e&quot; : Fabrice Di Vizio s&#39;emporte contre Emmanuel Macron,"Tous les extraits et émissions de ""Touche pas à mon poste"" sont à retrouver sur MyCANAL ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=ztQcbWnJUMs,False
macron,y7KgfmZKyQA,2022-01-05T17:41:41Z,UCIMGfEAERXjmWwQeg15BFsg,&quot;Emmerder les non-vaccinés&quot; : une déclaration stratégie pour Emmanuel Macron ?,"Aujourd'hui dans ""Punchline"", Laurence Ferrari et ses invités débattent des derniers propos du président de la République et se ...",Europe 1,https://www.youtube.com/watch?v=y7KgfmZKyQA,False
macron,LWCtLiS0Xuc,2022-01-05T08:15:18Z,UCgPYsPyGhhQJQ9zOUQDWDMA,Emmanuel Macron souhaite &quot;emmerder&quot; les non-vaccinés,"Emmanuel Macron a déclaré mardi, dans un entretien au Parisien, être décidé à ""emmerder"" les non-vaccinés ""jusqu'au bout"" en ...",i24NEWS Français,https://www.youtube.com/watch?v=LWCtLiS0Xuc,False
macron,g5aAzXlX1Ds,2022-01-05T07:44:50Z,UCewhc0fvja891XkpIPGRMxQ,E. Macron assume &quot;d&#39;emmerder les non-vaccinés&quot;,"Pour suivre LCI en direct, c'est ici : http://bit.ly/LCIenDirect ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.",LCI,https://www.youtube.com/watch?v=g5aAzXlX1Ds,False
macron,z2yFaO0QtL0,2022-01-04T20:45:58Z,UCify3loRZdt018CU-xNdreQ,MACRON &quot;EMMERDE LES NON VACCINÉS&quot;,"L'éveil politique : https://discord.gg/Qv6XqBtRBB Macron vient de lâcher un scoop en interview, il ""emmerde les non vaccinés""",Kentra Show,https://www.youtube.com/watch?v=z2yFaO0QtL0,False
macron,z5b2CNtBuXQ,2022-01-03T18:00:21Z,UCT67YOMntJxfRnO_9bXDpvw,&quot;SI MACRON EST RÉÉLU...&quot; : LA SÉVÈRE MISE EN GARDE DE THOMAS PORCHER,"Ça y est, on est en 2022 ! Et qu'est-ce qu'on va avoir des choses à dire, décrypter, et comprendre cette année ! Nous sommes ...",Le Média,https://www.youtube.com/watch?v=z5b2CNtBuXQ,False
macron,P1jean1ihKA,2021-12-31T19:20:58Z,UCXwDLMDV86ldKoFVc_g8P0g,Les vœux d’Emmanuel Macron pour 2022 en intégralité,"Le président de la République, Emmanuel Macron, a présenté ce vendredi ses vœux aux Français pour l'année 2022.",BFMTV,https://www.youtube.com/watch?v=P1jean1ihKA,False
macron,NloNEoWjWVQ,2021-12-31T05:20:52Z,UCgGb7tN3tIH5_Kk05D1J_bA,Nouvel An : les derniers vœux d&#39;Emmanuel Macron avant la présidentielle,"À 20 heures auront lieu les traditionnels vœux présidentiels. Et comme chaque année, le mystère sur ce que va dire le Président ...",RMC,https://www.youtube.com/watch?v=NloNEoWjWVQ,False
macron,VqSU1_jpJ1c,2021-12-16T11:14:30Z,UCewhc0fvja891XkpIPGRMxQ,INTERVIEW D&#39;E. MACRON : LE REPLAY,"Pour suivre LCI en direct, c'est ici : http://bit.ly/LCIenDirect ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.",LCI,https://www.youtube.com/watch?v=VqSU1_jpJ1c,False
macron,dJKw3RowCGY,2021-12-15T21:50:41Z,UCdsB93a_NpxCndYwdJFrHGg,Passerons-nous des fêtes de Noël sans restrictions ? Emmanuel Macron a enfin répondu...,Passerons-nous des fêtes de Noël sans restrictions ? Emmanuel Macron a enfin répondu... Très inattendu ! Emmanuel Macron a ...,SANTÉ ZEVO,https://www.youtube.com/watch?v=dJKw3RowCGY,False
macron,whRjJ3TDAMs,2021-12-13T20:47:47Z,UCAvx9uxtvhnxNpnjutUei5A,Macron–V4-csúcs (2021-12-13) - HÍR TV,Macron–V4-csúcs (2021-12-13) - HÍR TV Alaposan és kimerítően megvitatták a migráció és a jogállamiság kérdését - mondta ...,Hír TV,https://www.youtube.com/watch?v=whRjJ3TDAMs,False
macron,_iNmBuq45Bc,2021-12-13T18:00:13Z,UC__xRB5L4toU9yYawt_lIKg,COMMENT MACRON A PU DÉPENSER UN SMIC PAR JOUR PENDANT 3 ANS ?,"Soutenez Blast, nouveau média indépendant : https://www.blast-info.fr/soutenir Ce zoom arrière fait suite et devient le ...","BLAST, Le souffle de l'info",https://www.youtube.com/watch?v=_iNmBuq45Bc,False
macron,V8dhp-zvrqs,2021-12-13T15:33:38Z,UCAvx9uxtvhnxNpnjutUei5A,Orbán Viktor fogadta Emmanuel Macron francia elnököt (2021-12-13) - HÍR TV,"Orbán Viktor fogadta Emmanuel Macron francia elnököt (2021-12-13) - HÍR TV. A hazaszeretet, Európa megerősítése és az ...",Hír TV,https://www.youtube.com/watch?v=V8dhp-zvrqs,False
macron,NL5_VziQgdo,2021-12-10T14:11:24Z,UCL95UhlTaJ5YNJczY5I-X5A,Grand Corps Macron - L&#39;allocution / Les Goguettes (en trio mais à quatre),"Sur l'air de ""Mesdames"" par Grand Corps Malade Vidéo tournée à la Comédie de Picardie à Amiens Images : Aurélien Merle et ...",Les Goguettes,https://www.youtube.com/watch?v=NL5_VziQgdo,False
macron,HU_uOrOVAys,2021-12-04T10:00:06Z,UCT67YOMntJxfRnO_9bXDpvw,DES RÉVÉLATIONS SUR EMMANUEL MACRON MENACÉES DE CENSURE,"Ni actionnaire, ni publicité, Le Média TV est indépendant et ne vit que de vos dons : https://www.lemediatv.fr/soutien Pour ...",Le Média,https://www.youtube.com/watch?v=HU_uOrOVAys,False
macron,6bd-oTxzZCE,2021-12-02T20:22:46Z,UC7F8nW8dRqAzyhjCQ-NmQVw,💢 Les retraités en rupture avec le président Macron [Véridik],"À Paris, aujourd'hui, pour réclamer une revalorisation des retraites et les pensions, neuf syndicats ont appelés les retraités à se ...",VERIDIK,https://www.youtube.com/watch?v=6bd-oTxzZCE,False
macron,7c6xfxoG-E8,2021-11-25T13:00:42Z,UCPFfi389DTy-cI9BzM7bLTQ,"Macron s Plenkovićem u ležernoj šetnji centrom Zagreba: Padaju i selfiji, građani im mašu",Francuski predsjednik Emmanuel Macron u prvom je službenom posjetu Hrvatskoj. Prvi je to posjet francuskog predsjednika ...,Večernji list,https://www.youtube.com/watch?v=7c6xfxoG-E8,False
macron,8SjqNyJwo4c,2021-11-25T08:46:36Z,UCPFfi389DTy-cI9BzM7bLTQ,Macron je stigao na Pantovčak: Dočekao ga je predsjednik Milanović,Prvo se sastao s predsjednikom Zoranom Milanovićem na Pantovčaku. Nakon ceremonije svečanog dočeka u Uredu ...,Večernji list,https://www.youtube.com/watch?v=8SjqNyJwo4c,False
macron,FE7XtMrtNew,2021-11-13T11:00:14Z,UC__xRB5L4toU9yYawt_lIKg,ÉCONOMIE : LE MAUVAIS BILAN D&#39;EMMANUEL MACRON,"Soutenez Blast, nouveau média indépendant : https://www.blast-info.fr/soutenir ""Pendant vingt minutes, Emmanuel Macron a fait ...","BLAST, Le souffle de l'info",https://www.youtube.com/watch?v=FE7XtMrtNew,False
macron,U47V9dPVRmM,2021-11-13T11:00:10Z,UCGdbmIG0kXkminyfpx_kkuQ,#Shorts - [Parodie] 🇫🇷 Macron - Adresse aux Français (9 novembre 2021),Manu is back [EXTRAIT] Version complète ➡ https://youtu.be/DHDxXnYdxRI #meeting #macron20h #parodie #allocution ___ ...,Le grand Meaulnes imitateur,https://www.youtube.com/watch?v=U47V9dPVRmM,False
macron,lEifI84yGMg,2021-11-09T19:58:54Z,UCCDz_XYeKWd0OIyjp95dqyQ,🔴COVID-19: revoir l&#39;allocution d&#39;Emmanuel Macron,"Pour la 9e fois depuis le début de la crise du Covid, Emmanuel Macron s'adresse solennellement aux Français à 20H00.",Figaro Live,https://www.youtube.com/watch?v=lEifI84yGMg,False
macron,WhYvrsA0wRk,2021-11-09T19:38:33Z,UCXwDLMDV86ldKoFVc_g8P0g,"Covid-19, réformes... L&#39;allocution d&#39;Emmanuel Macron en intégralité","Le président de la République, Emmanuel Macron, s'est exprimé lors d'une allocution télévisée ce mardi soir.",BFMTV,https://www.youtube.com/watch?v=WhYvrsA0wRk,False
macron,Xe2r8jnwANU,2021-11-09T19:31:34Z,UCfHn_8-ehdem86fEvlFg-Gw,🔴 Annonces de Macron : suivez en direct vidéo l&#39;allocution présidentielle,Suivez en direct vidéo l'allocution présidentielle.,Le Parisien,https://www.youtube.com/watch?v=Xe2r8jnwANU,False
macron,tUmWLYzReWk,2021-11-09T12:54:37Z,UCCCPCZNChQdGa9EkATeye4g,Covid et réformes: Macron de retour face aux Français • FRANCE 24,"Pour la 9e fois depuis le début de la crise du #Covid, Emmanuel #Macron s'adresse solennellement aux Français à 20H00 pour ...",FRANCE 24,https://www.youtube.com/watch?v=tUmWLYzReWk,False
macron,UVABHy99zwk,2021-11-05T15:00:14Z,UCT67YOMntJxfRnO_9bXDpvw,SARKOZY/KADHAFI &amp; BRIGITTE MACRON : LE SCANDALE ÉTOUFFÉ,"Brigitte Macron a-t-elle soutenu et proposé des services de sécurité à Michèle Marchand dite Mimi Marchand, impliquée dans ...",Le Média,https://www.youtube.com/watch?v=UVABHy99zwk,False
macron,jf6UBcPKlMM,2021-11-01T17:00:21Z,UC__xRB5L4toU9yYawt_lIKg,AFFAIRE KOHLER : LE SCANDALE QUI MENACE MACRON,"Blast a la volonté d'être un espace de liberté pour sortir des enquêtes et de collaboration avec d'autres médias indépendants, ...","BLAST, Le souffle de l'info",https://www.youtube.com/watch?v=jf6UBcPKlMM,False
macron,j9LGNKfulP0,2021-10-29T16:19:24Z,UCewhc0fvja891XkpIPGRMxQ,Les images des &quot;retrouvailles&quot; entre Biden et Macron,"Pour suivre LCI en direct, c'est ici : http://bit.ly/LCIenDirect ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.",LCI,https://www.youtube.com/watch?v=j9LGNKfulP0,False
macron,WPfkgoN9URA,2021-10-21T21:36:49Z,UCmznrrrsXkaIiFqlFcZaznw,Le Monde d&#39;après (ou les films préférés d&#39;Emmanuel Macron),Petit essai de montage libre sur base d'extraits de film pour restituer (avec provocation) mon sentiment sur la période actuelle.,kingrabbit89,https://www.youtube.com/watch?v=WPfkgoN9URA,False
macron,PcoCvSs-v4I,2021-10-10T11:56:48Z,UCZTFgxH04J2j-rmtb1aZ2rQ,BEST-OF | COMPILATION DES TIKTOK QU&#39;EMMANUEL MACRON REGARDE EN AVEC BRIGITTE 🤣 - Octobre 2021,"Salut les amies, allez faire un petit tour sur cette chaine, il mérite https://www.youtube.com/watch?v=WyAWx... Compilation des ...",TOP TIKTOK,https://www.youtube.com/watch?v=PcoCvSs-v4I,False
macron,CvFrf1pdGgE,2021-10-09T17:00:12Z,UCxYYvG9TujC_ig5Hp90qtqA,Cette Africaine a Laissé Macron Sans Voix [Discours Choc] | H5 Motivation,"Venus de tout le continent, de jeunes Africains ont exprimé sans fard vendredi leurs attentes et frustrations sur la démocratie et la ...",H5 Motivation,https://www.youtube.com/watch?v=CvFrf1pdGgE,False
macron,gkT-XWDQa94,2021-10-08T18:08:01Z,UCCCPCZNChQdGa9EkATeye4g,Sommet Afrique-France : l&#39;échange sans concession des jeunes avec Emmanuel Macron • FRANCE 24,"Venus de tout le continent, de jeunes Africains ont exprimé sans fard vendredi leurs attentes et frustrations sur la démocratie et la ...",FRANCE 24,https://www.youtube.com/watch?v=gkT-XWDQa94,False
